,SizeRank_x,unemployment_rate_x,MORTGAGE30US_x,Avg Income_x,Prediction,Actual,ZIP
42406,4101,6.8,3.85,66485.20953163516,167882.27340391048,147849.9583,61611
8182,6933,8.5,3.66,135865.90296495956,349563.46717796166,303333.25,6070
13758,8435,11.3,3.66,46805.555555555555,147339.6180028012,135000.0,65737
53836,327,6.0,3.65,103089.20513710518,495497.64906299755,487683.3333,60622
43983,6734,3.3,3.85,207970.18348623853,688457.5906473971,538299.4583,78732
50585,5071,4.7,3.65,157817.33746130028,698531.5699727525,492454.1667,33477
38726,1076,4.9,3.85,71540.33379694019,238797.94866130908,243330.9167,30518
15331,2172,10.9,3.66,90416.66666666669,414994.80086506257,455561.6667,90808
50488,9862,5.1,3.65,184671.5328467153,908246.2284203963,878070.2083,33158
14737,2100,7.4,3.66,65962.74175199089,228038.55866403008,224204.1667,80004
57440,4239,5.9,3.65,132442.12962962964,604092.1922189962,637858.3333,95618
13102,9348,5.5,3.66,59124.62908011869,126211.68432120401,112107.1429,56283
42875,3453,2.6,3.85,61757.950530035334,145728.349132402,145204.1667,68601
10586,221,7.7,3.66,71605.28273809524,196432.66019407747,190137.5,30080
5049,9746,14.8,4.45,39640.909412104455,246006.88287259804,272695.8333,59917
26648,3436,5.7,4.17,58131.06796116505,153548.71077814145,132958.3333,15650
49979,4536,5.5,3.65,33667.08385481852,151921.57547394445,158179.1667,30601
53152,1496,4.1,3.65,72782.81164195498,217348.5996672777,190125.0,54701
14175,465,5.2,3.66,77399.16550764951,218104.9473263987,184823.3333,74133
29079,3883,6.7,4.17,70150.46296296296,240416.23623475194,227654.125,33543
21818,2423,8.2,3.98,56822.31104651162,163280.09333692823,161537.5,56601
51196,463,3.7,3.65,70709.24764890282,267351.31537239865,253190.3333,37129
436,3378,9.7,4.45,48751.37211855104,144410.86013361765,141179.1667,6708
5659,6218,8.0,4.45,99710.8011634056,250137.7776763963,228429.25,67205
38497,3954,5.4,3.85,42096.84300341297,128928.21526945446,126691.6667,30012
21433,6353,4.8,3.98,119869.06211936664,347231.0731756778,301568.75,50325
42336,9846,5.6,3.85,57390.873015873025,89194.83023187942,82166.66667,60957
28523,5067,6.6,4.17,47711.51178918169,193575.24635639373,188154.1667,30540
2591,1766,10.4,4.45,75073.20434058679,209832.00254540384,171172.9167,30019
47116,1971,4.4,3.65,39805.43710021322,186210.38136370634,222220.8333,8901
39026,2671,5.0,3.85,44173.07692307692,139476.4683970038,117889.5833,32301
8337,8231,11.1,3.66,202633.92857142852,626955.681368803,572579.1667,7043
49706,1047,4.6,3.65,104544.43447037703,340770.36301370827,316895.7917,30064
41901,5433,4.2,3.85,62776.854928017725,158007.3877830371,132504.1667,56537
21751,7079,6.0,3.98,68348.46368715084,188647.08970849006,168589.5833,55398
43475,7591,4.5,3.85,45133.58778625953,126509.50872090763,127816.6667,75862
15709,4594,9.6,3.66,56449.8933901919,213935.0997945192,242487.5,95503
16330,3242,5.4,3.98,76223.43850611719,256121.2173141531,271913.7083,3079
16007,2077,10.9,3.66,72918.1369089626,290427.8233969984,281614.5833,98502
52370,6244,4.7,3.65,50968.992248062015,117941.34530265124,78128.125,46992
52962,1931,5.0,3.65,70687.5,239454.00507109138,230874.9583,53154
48794,3476,3.7,3.65,62008.89547813196,190984.9244556069,181914.5833,24019
17720,9451,7.1,3.98,67990.95607235143,212746.40978234497,197731.9583,19510
7904,4284,7.1,3.66,57516.75041876048,207203.46604468755,212608.25,1830
33195,3371,8.3,4.17,53270.57453416148,183691.32789759155,166430.4167,78552
12777,1298,3.8,3.66,76070.60185185184,227746.47079208033,228020.0,50613
43375,1094,4.1,3.85,77951.20671563482,219898.76308445763,212821.5833,75126
5555,3583,7.6,4.45,52615.42725904807,130864.34681533495,126262.5,65101
41195,5584,7.3,3.85,47188.905547226386,132106.49584791294,117770.7917,48624
7142,2632,12.2,4.45,71984.67548076923,406666.98630919744,457145.3333,91505
57227,4277,9.5,3.65,29840.06734006734,128513.24274229322,143598.6667,93703
21630,9018,8.5,3.98,48885.35031847134,153603.5406259402,161266.6667,54801
1312,4982,7.5,4.45,55982.2493349234,165531.4495341305,155653.125,17356
47448,3342,4.1,3.65,62246.79270762997,214577.77038934478,198850.0,12205
24735,1955,7.1,3.98,90199.09139497594,438835.6089144518,505525.6667,95404
30294,3655,5.6,4.17,51980.706075533664,132435.7342667854,115020.8333,44663
3100,367,9.4,4.45,40984.82742185328,125652.97354260087,102199.5833,33321
28988,1904,6.7,4.17,55198.875918720274,250805.91823263335,299663.2083,33155
33477,6570,6.1,4.17,53557.07395498391,166958.41710496004,181041.6667,81321
5466,6587,7.8,4.45,176979.55827067673,770790.4471068027,601795.4167,63131
44842,1892,6.6,3.85,64938.170788614094,488610.87630970305,646391.625,90065
46698,3070,4.7,3.65,55846.13347457627,291248.37095970864,315422.9167,7032
40652,7984,6.1,3.85,38616.92015209125,77681.80140465172,58479.16667000001,44471
46932,5015,5.5,3.65,54590.325765054295,160329.48683036387,161237.5417,8052
24101,483,9.7,3.98,72075.90211530485,213652.89036543,187267.75,89074
40729,4853,4.5,3.85,123268.07228915664,401821.2206124051,372016.6667,45242
54794,8350,3.7,3.65,92632.241813602,292536.21405330463,276849.5,72916
23125,9048,6.0,3.98,74355.30085959885,251214.14003535092,252700.0,76060
23739,5556,5.2,3.98,54081.937799043066,169784.2595329961,166815.625,83634
43542,2724,4.2,3.85,89746.01971190296,366229.38035835506,353869.9545,76132
36206,107,5.8,3.85,81655.5637799161,431126.7640639977,425858.3333,10314
17764,5461,7.3,3.98,53022.875816993466,192863.3412845344,218907.9167,19963
11294,8238,8.4,3.66,127671.23287671233,454913.28511059994,448925.0,34229
7622,2200,11.7,4.45,45842.058031708046,217703.048224231,224704.1667,97527
29270,9580,8.4,4.17,67890.99526066349,226544.25596059507,228957.7083,34484
24939,2200,11.1,3.98,49443.20712694877,237459.85165581247,259182.9167,97527
22816,3007,6.9,3.98,47299.107142857145,134572.33334389812,133183.3333,72601
34858,1470,6.1,4.17,103815.05811015663,392189.0104346218,404437.5,97219
43973,2301,3.3,3.85,59772.12242182303,292009.0953959494,340654.5455,78723
18670,4739,9.0,3.98,68184.45475638051,244218.905396125,247750.0,28443
52895,9460,3.3,3.65,106305.63798219584,334515.2962021917,307550.75,52333
19625,1688,7.4,3.98,35160.301744460165,135811.05409093195,133832.9167,33172
1055,7832,9.4,4.45,50637.50274785667,175299.2201904279,172902.0833,12414
56845,1990,5.3,3.65,36789.77272727273,358835.2416655124,441189.1667,91732
53760,5153,6.0,3.65,91074.10179640717,262059.93411822687,251497.9167,60487
4566,7381,10.4,4.45,57717.20368239356,169376.2474958273,164423.0833,49230
43300,6749,6.4,3.85,44610.91234347048,135396.50528493358,134475.0,74955
29379,8343,4.5,4.17,63521.0396039604,225411.94482794375,222950.0,35128
46677,8570,4.9,3.65,107728.6282306163,445030.38003799634,449099.7917,6907
12603,8231,7.8,3.66,45025.188916876585,100986.436800522,88766.66667,48612
54717,2303,5.2,3.65,59431.90815518607,169617.00476210046,139583.3333,72143
14394,1647,7.1,3.66,43872.39418825016,128099.70342987504,126157.7917,76522
57545,6658,3.1,3.65,53331.93629505448,412157.9278328266,536479.1667,96732
3831,891,6.9,4.45,59952.164747851464,170629.01040220776,165358.3333,40324
19473,7417,5.7,3.98,52375.0,161891.5411195035,166016.6667,32569
29862,6022,8.0,4.17,58602.48447204968,191107.25395660367,198637.4583,39565
18402,3343,7.5,3.98,86070.0,245611.60468740377,232758.3333,27012
6855,4945,8.6,4.45,58797.35280693747,163730.02252227845,132637.5,85388
49248,2240,6.4,3.65,55832.72859216255,149712.3038916998,125579.1667,28303
10171,7153,10.9,3.66,51539.52205882353,185732.8085079818,192462.5,27932
57495,981,5.4,3.65,91416.01110596943,395254.07099146623,392176.25,95831
2604,51,8.7,4.45,59508.60652313178,158967.69451300043,136891.6667,30043
12400,3789,7.3,3.66,58862.38170347002,135601.62122443545,127349.5833,46239
29350,4885,6.3,4.17,62775.157232704405,192024.97932681994,179600.0,35022
25697,9827,6.8,4.17,97247.29241877256,305170.6100484609,285895.75,6791
7198,1394,10.3,4.45,33444.0049958368,188509.1618032286,199793.75,91950
22122,4186,8.4,3.98,76021.40077821011,218031.43708531526,204071.3333,60544
41194,5584,7.8,3.85,47188.905547226386,127721.19660142469,117770.7917,48624
44265,7132,4.1,3.85,76502.22551928784,404364.92654585524,492679.1667,81601
7664,2281,7.9,4.45,93339.12142813623,334809.34293986356,356596.0833,98059
36194,1371,4.9,3.85,194750.47080979284,1864710.5564120153,2102291.667,10065
13910,3894,5.9,3.66,73021.43446001649,179855.89814199915,167445.8333,70461
52682,1927,4.3,3.65,59668.709865732635,159400.27796351264,139120.8333,48917
38775,10131,5.2,3.85,69548.87218045113,227754.71064128893,213354.1667,30571
943,8608,7.6,4.45,77838.91252080636,351106.10237091436,388814.25,11716
33254,2628,4.1,4.17,78487.38062755798,266028.02097293467,280148.3333,78727
56187,1959,3.2,3.65,49970.149253731346,233119.65905978484,246335.375,84047
7082,425,9.1,4.45,60344.12585553857,286920.7110253692,344516.1667,90631
37854,3343,5.5,3.85,92879.3774319066,248703.3534981542,232725.0,27012
54026,6038,4.9,3.65,126211.4537444934,339809.3387246002,310863.75,62711
36463,515,4.6,3.85,56255.305602716464,179408.42237441544,181758.3333,12180
34146,4331,8.3,4.17,60521.64082687339,327157.37882746104,360049.8636,91351
50159,8248,6.8,3.65,100673.65269461078,281404.2492012723,243233.5833,31820
11124,5638,8.0,3.66,68243.90243902439,235733.90277071553,261432.2917,33323
20110,6261,7.2,3.98,45287.433155080216,147710.18310898764,148379.1667,36870
34314,5779,8.0,4.17,35594.040247678015,207165.48116327394,250066.25,92316
7963,271,8.5,3.66,78448.27586206897,307221.78266130795,320533.3333,2360
25993,5121,7.7,4.17,25330.913748932533,71760.22160708002,73354.625,8105
38522,156,4.7,3.85,104497.08204600068,327375.89575507405,316881.875,30040
14135,669,5.9,3.66,49314.13741967375,123398.7981768013,117510.4167,73505
36909,4485,4.9,3.85,97082.33413269382,282953.04538386664,248899.1667,18062
28991,9862,6.7,4.17,175905.1724137931,727184.4954969999,762957.5,33158
51126,5609,6.6,3.65,54048.881036513536,170895.03263514332,164283.3333,36575
15965,2907,7.5,3.66,81266.71122994652,283348.4297017133,308274.1667,98290
54562,5641,6.1,3.65,58361.97021764032,176344.56266329793,177408.25,70520
31667,5315,7.5,4.17,106796.01357082273,358264.2652577039,368903.3333,60439
9157,6933,7.6,3.66,37983.193277310915,75898.4497200166,61158.33333,16146
12894,5305,5.7,3.66,69049.5642701525,201598.75181683415,203808.3333,54022
41964,6116,3.3,3.85,125460.60991105465,392473.4720479916,389648.9167,59106
53434,6963,5.7,3.65,58691.40625,179000.94405994844,169900.0,56701
50070,5186,7.0,3.65,58853.006681514475,163112.70832585666,146445.8333,31069
43445,7330,4.5,3.85,53640.10989010988,165381.80897456265,178220.7917,75647
17853,1924,6.9,3.98,43011.022044088175,135029.00362143433,132566.625,20743
48341,9482,4.2,3.65,99333.33333333331,402534.41329647176,441316.6667,21084
25304,3115,5.3,4.17,46312.57449344458,273915.4818793585,351384.95,2125
37469,9107,5.1,3.85,53423.07692307692,220148.54655731568,227037.2083,22560
17071,5692,7.7,3.98,48049.764626765296,282645.875245334,371115.7083,11423
45082,2589,5.2,3.85,87108.12539987202,616599.416261734,782666.6667,92107
13342,5315,9.8,3.66,99737.53280839894,395773.05970196717,391290.5417,60439
28721,732,5.8,4.17,52414.02116402117,181343.67660671123,179173.5417,32068
1493,6603,7.3,4.45,132162.93833131806,389330.0182993708,385933.0417,19707
33934,2063,8.0,4.17,25843.55828220859,72965.93099814036,71208.33333,89030
55506,2549,5.3,3.65,68682.87589498807,298647.11519257905,167058.3333,77571
42128,9221,6.2,3.85,49237.08920187794,139933.8123607458,125629.1667,60162
25032,1005,5.8,3.98,60277.902790279026,219911.04849305333,235602.0,98270
34679,5174,5.8,4.17,82552.89968652037,345847.27531553264,410097.625,95377
26128,292,6.1,4.17,195957.86633457863,1609023.4315993881,1700111.111,10021
45564,8639,6.6,3.85,64320.728291316525,258656.774731111,277270.8333,95640
48369,3429,6.6,3.65,110758.85668276972,328620.58705582906,297937.5,21209
30577,4796,6.1,4.17,52890.24390243903,140769.01653014144,131954.1667,47250
52437,6123,4.0,3.65,55584.016393442624,169248.01760553886,166995.7917,47960
21186,93,5.8,3.98,54892.067392067394,182608.52477680088,157141.6667,48197
30629,3682,7.9,4.17,83696.4160224877,275037.1627496533,270757.375,48042
44332,7939,5.0,3.85,61313.29113924051,188763.06463689433,187779.0417,83644
23995,5590,6.8,3.98,111308.6770981508,318763.5733315425,263600.4167,85755
26790,5771,7.1,4.17,54392.26519337016,156585.05977570757,164141.5833,18235
2364,3795,10.1,4.45,64194.02644778843,222656.02975350257,155820.8333,28590
40698,8307,4.6,3.85,67475.96153846152,212055.04117704177,196794.0833,45050
57206,5484,5.3,3.65,57360.24844720497,195599.5261872036,216258.3333,93560
51991,3808,5.6,3.65,82693.02152932443,290962.0137044607,222233.3333,44136
53504,8298,3.9,3.65,56534.77218225418,163468.3448544123,163827.2727,59457
38008,313,5.0,3.85,56383.94662353418,206483.145265612,198685.5833,27703
36911,4521,5.3,3.85,85845.87955625991,303239.8550198798,321266.25,18064
4894,2575,6.1,4.45,53755.47911847072,151189.05439395492,147639.75,55109
39299,3947,5.1,3.85,122020.20202020205,372286.18530270155,349582.3333,33408
33422,3400,4.3,4.17,102591.72354948807,348967.8803970187,347599.5833,80550
1191,5215,7.8,4.45,63573.80284616184,150599.9154064975,127579.1667,14830
13489,2722,10.4,3.66,69138.51351351352,121347.98637478752,106687.5,61107
3725,7451,9.6,4.45,54309.447179098825,163771.81400026561,182149.9167,38866
36692,7551,6.0,3.85,44969.51219512196,89326.7032821367,70554.16667,15003
43035,308,5.0,3.85,54828.381147540975,197490.1845685663,199657.0714,71913
15641,2054,6.4,3.66,95325.2551020408,445682.40327770985,515464.6667,94044
34821,3401,5.6,4.17,88418.18181818182,358580.5106318727,366475.0,97062
38641,940,6.2,3.85,44304.7686496695,154647.90688281888,132212.5,30236
6914,8684,9.9,4.45,60887.372013651875,244479.63108344818,225454.5833,86315
13721,172,4.5,3.66,79616.72473867597,229211.05926780097,222654.1667,65203
3772,8204,9.5,4.45,71199.03921059465,193868.0534439143,166641.6667,39525
16371,10217,4.1,3.98,110571.42857142855,302340.558449847,278622.5417,3753
43391,1561,3.9,3.85,62283.315276273024,203762.20248385496,197582.9167,75165
12436,5105,8.2,3.66,48838.028169014084,139748.90789837262,136320.8333,46563
51059,8456,6.5,3.65,53891.18457300276,157799.74314626513,162155.0,36079
29190,7637,6.0,4.17,33976.063829787236,112551.50778583641,109691.6667,33974
35909,1557,5.2,3.85,123268.71358135366,423125.81638435915,414595.75,7726
49025,8786,5.2,3.65,71116.18798955613,248491.66713640853,250337.5,27357
5395,8340,8.9,4.45,46801.09326193664,114422.71989168861,80145.83333,62024
23877,875,6.6,3.98,83761.43087681549,349820.24978089135,335101.7083,85207
55015,975,4.0,3.65,116409.16355887055,460855.1245460838,477194.5,75063
16909,1042,7.3,3.98,180578.4607696152,649584.594915,587775.0,8540
41488,2305,3.8,3.85,62991.656734207376,194238.25186975166,173397.9167,53186
47649,1119,5.0,3.65,95525.40415704387,250272.7738171407,209141.6667,14450
31939,6455,6.4,4.17,52142.324888226525,120074.50125139987,89066.66667,62966
13165,3785,3.9,3.66,63743.03898170247,212008.60191479357,224158.3333,59404
41971,2353,4.1,3.85,65573.48901098901,231864.63172172368,240283.3333,59601
22123,4186,9.8,3.98,76021.40077821011,223584.55240834077,204071.3333,60544
40599,7185,5.2,3.85,121110.73369565215,302282.52752594056,269779.1667,44141
45518,5852,8.9,3.85,57007.95228628232,254741.62212817752,274542.3333,95367
2655,4096,10.5,4.45,63617.90733992713,260304.5600921821,266662.5,30143
35559,9926,3.6,3.85,54570.4845814978,247088.72277657074,239379.1667,5143
34334,4770,8.0,4.17,39871.41652613828,162025.99933849912,184841.5833,92394
48384,3198,6.6,3.65,38638.84839650147,111526.11429879791,108500.0,21225
43142,3604,4.8,3.85,67550.04549590537,204010.24011570713,183461.0833,72903
20538,329,7.2,3.98,53996.2041332771,132385.404126615,128995.625,40601
40221,6811,6.0,3.85,41499.162479061975,127543.76024600674,134900.0,39828
57763,1331,3.9,3.65,89960.54362121876,385621.95412663807,365508.3333,98042
34437,6348,5.5,4.17,140733.19755600815,691522.033890145,787236.6667,92887
41150,7141,4.7,3.85,96342.32954545453,312107.11806544405,318626.6667,48381
40331,1972,5.2,3.85,84846.28770301622,267977.4305558169,246080.5417,40515
7531,5664,9.4,4.45,50495.84870848709,213418.31926510058,249299.9583,97103
55550,7784,4.1,3.65,59143.518518518526,261515.26515426135,273362.5,78003
27083,4142,6.1,4.17,59590.235396687014,225993.98230441098,235725.0,20740
50555,501,4.7,3.65,92162.73676072672,409002.26163039246,438979.1667,33414
7128,3968,12.2,4.45,106785.1062104751,439378.73106659803,364604.8333,91354
54690,8858,5.1,3.65,46105.07246376811,134287.01503793118,131066.6667,72031
45331,338,6.6,3.85,36626.729665879175,202078.76434489823,199334.0417,93550
2586,3954,11.2,4.45,38252.4727148704,104121.05042987042,104945.8333,30012
3971,136,8.4,4.45,42764.810836398065,138990.3152293602,108733.3333,43055
21884,472,7.7,3.98,54703.19634703196,219520.73215664842,242312.5,59901
30587,4307,8.1,4.17,51434.210526315794,167144.99359351277,155870.8333,47404
15405,1781,11.4,3.66,35537.33031674208,174891.09455703504,193760.375,91764
6339,26,7.1,4.45,97665.19437446183,218773.6102481332,196163.125,77584
406,1197,9.7,4.45,77181.63275336675,276343.98934612446,282225.0,6460
3188,3258,11.3,4.45,47611.081370449676,141700.23037835077,132312.5,33809
47929,6196,5.2,3.65,62661.38497652582,176676.2974876107,159445.7917,18013
5435,1326,8.8,4.45,69263.77069110633,211280.7447525914,195858.3333,63026
33939,245,8.0,4.17,108089.69769291962,392208.15585030284,369144.5833,89052
14437,3139,6.6,3.66,38821.26841768096,108607.3340105293,114473.75,77075
26269,6370,4.8,4.17,94843.31150608047,392927.52379252855,441554.0833,11581
48230,4729,4.3,3.65,76975.68389057751,281836.2065863861,296602.4167,20601
35826,873,6.9,3.85,76916.81735985534,288693.09656968445,296695.7917,7083
13596,5143,6.5,3.66,40924.826904055386,90809.41739300519,75414.58333,63042
25107,9594,10.5,3.98,46975.8064516129,162892.36967354175,145310.0,98596
33572,9362,7.1,4.17,54056.6037735849,277771.84749986674,305504.1667,83801
9175,2205,6.2,3.66,73030.97345132742,191300.03915768664,182220.8333,17011
57727,8683,6.6,3.65,89332.4607329843,425885.6122814803,470470.8333,97759
55174,6257,7.7,3.65,49203.43137254902,134343.6306141773,126424.9167,75951
52586,5039,5.3,3.65,50768.68495742668,137419.56978295973,108350.0,48420
14762,1885,6.0,3.66,129889.2490545651,361485.57297784195,333204.1667,80126
6420,2201,7.9,4.45,63872.777945164205,200437.49048408787,191675.0,78418
16352,9850,4.6,3.98,115878.37837837836,414686.14439852216,395641.6667,3257
8643,8625,7.4,3.66,95528.01724137928,245894.35996726484,212483.2917,8823
41986,8592,3.4,3.85,56469.002695417774,199574.04180015106,212916.6667,59725
22060,7604,11.6,3.98,73770.4918032787,174236.0363631326,165604.5833,60447
39849,6261,5.9,3.85,48420.516304347824,145046.98991012972,146195.75,36870
3674,9439,9.5,4.45,116881.94653048964,408878.1375321968,408470.8333,38028
36823,1129,4.0,3.85,86204.32513049962,293317.5233025044,296004.1667,16801
28992,1316,6.7,4.17,43780.55167597765,251184.56402308028,271800.0,33165
29764,4498,9.0,4.17,45160.83521444695,118829.49023421544,115733.3333,38464
32598,9668,4.7,4.17,64307.228915662636,210922.83533566253,195359.1667,73538
2322,1652,9.6,4.45,72116.7919632759,238608.17024211204,249983.3333,28411
41634,9686,4.5,3.85,58418.36734693878,150127.360819432,122245.8333,54555
4973,6625,6.0,4.45,56160.651096956826,161853.90216478446,150216.6667,56258
21413,7446,5.1,3.98,79424.77876106193,236795.80507061962,217604.1667,50211
31757,4874,5.8,4.17,95682.8885400314,299039.97998301586,287837.5,60561
41687,2668,4.0,3.85,57482.78021289918,147972.58848563436,133816.6667,54914
27360,9999,4.7,4.17,56186.22448979592,194661.14378697387,195270.8333,22844
17681,5881,5.9,3.98,61736.736736736726,205421.03948272433,222431.7083,19090
8713,9187,7.9,3.66,101446.75925925926,386135.68236841366,392462.5,10930
32238,7515,5.4,4.17,63820.8269525268,170052.43714986794,142545.8333,67209
37606,2255,4.5,3.85,64150.280898876386,286767.26191424305,316143.7083,23323
33136,3202,4.3,4.17,116412.2957867584,365961.05402291723,356001.8182,78132
13993,4004,6.1,3.66,72191.41755062682,201680.42206727754,195766.6667,72019
6852,1101,8.6,4.45,62863.455348862575,181958.5202922653,158454.1667,85382
54327,160,3.8,3.65,41993.04174950298,151517.52920346003,121808.3333,65807
189,8398,11.6,4.45,74027.00759909632,266620.249641698,272845.8333,2896
19926,2539,10.0,3.98,71673.87127761767,245574.32130254657,227837.4583,34957
9387,6385,7.0,3.66,49408.17790530847,164228.2438567519,176575.0,19703
33205,2178,4.3,4.17,75103.51966873706,233016.57184985513,236757.9583,78610
1290,7982,7.0,4.45,56282.24974200207,183312.5002951255,184445.8333,16901
20655,121,6.4,3.98,68328.99446794663,172045.20898244457,161064.5417,43081
33622,528,4.4,4.17,49934.528605962936,165306.30318195836,148645.8333,84404
26772,6772,5.9,4.17,92250.6313131313,294434.4638839744,258232.9167,18040
16469,5036,8.0,3.98,86385.19924098672,245033.92246571556,222058.25,6067
10510,6528,7.4,3.66,49655.17241379309,139189.54921494905,126441.6667,29662
36359,4723,4.7,3.85,120810.8108108108,462212.0792517828,468166.6667,11725
36122,8676,6.2,3.85,63209.706959706964,211336.18465599493,224334.375,8722
7046,1892,12.2,4.45,53170.776818742284,342448.78843162546,418458.3333,90065
35714,5932,5.4,3.85,61434.804928131416,210702.09898309957,221691.6667,6615
36907,8765,6.1,3.85,57547.16981132075,162613.7663732976,149054.1667,18058
2462,980,9.2,4.45,45886.86170787002,134614.67306869657,130408.3333,29073
40060,2041,6.2,3.85,93095.8904109589,271889.6843084881,251486.6667,38002
10485,2870,11.1,3.66,51766.52892561984,156653.7070071957,151955.3333,29550
5692,3829,4.9,4.45,57086.28841607565,138768.49934114653,135741.6667,68137
29635,1344,6.3,4.17,48475.409836065584,146243.26205452983,144516.6667,37601
46371,10230,2.8,3.65,63535.91160220995,209581.0876133999,185850.0,3225
20174,10175,7.2,3.98,81919.64285714286,305903.4537953981,278533.3333,37302
15726,1815,12.2,3.66,52953.73665480427,220541.88308583497,222500.0,95926
5947,2047,6.4,4.45,53071.398689164685,157720.48761137447,150700.0,73401
33208,6715,5.2,4.17,62994.836488812376,218972.88417729206,220785.25,78611
23797,3651,4.4,3.98,35390.625,141166.29543371996,149925.0,84116
46104,7178,4.1,3.65,52063.30128205128,147835.76443281383,142591.6667,1331
11052,2150,8.3,3.66,23008.1106870229,157960.17579961996,160700.0,33010
44166,4324,3.8,3.85,127470.93023255814,427436.01373254845,421795.4167,80516
56315,1494,4.6,3.65,47746.57534246575,211168.3775829261,216764.5833,85202
56699,1981,5.3,3.65,34642.857142857145,302766.5345175265,369195.7083,90262
22180,4107,10.4,3.98,67032.85827395091,210503.82022240103,185437.5,60914
15768,4995,8.4,3.66,49430.52391799544,166526.98624351242,186145.75,97058
2377,1962,7.9,4.45,54625.42423637453,259815.14979376664,306512.5,28607
17390,5571,8.5,3.98,49091.1799761621,111745.16192976413,80512.5,14760
16695,8284,10.0,3.98,96393.36917562725,269565.00387735694,268091.6667,7438
32385,3698,5.7,4.17,48980.18648018649,150541.85693069274,161538.3333,70815
5468,7701,7.8,4.45,80716.41791044777,206953.994912785,170858.3333,63144
44770,2556,6.8,3.85,55531.97509903792,197056.82368000352,199691.4583,89183
17309,7229,6.8,3.98,89527.97202797203,259276.31751925123,214427.9167,13215
42996,5625,8.8,3.85,52028.71410736579,166212.6639681891,168011.25,71055
40799,6289,3.4,3.85,58589.90147783253,142942.7942778166,89970.83333,46011
5493,3943,9.5,4.45,38711.791363070915,100252.45731321165,87962.5,64030
4115,158,6.4,4.45,75278.6129812406,223070.2270780102,188132.0417,44256
53374,8162,5.7,3.65,42359.66735966737,127096.30127979105,116879.1667,55807
7874,6696,7.2,3.66,57727.58152173912,192013.40122849276,208379.1667,1510
13060,7079,5.9,3.66,65709.70042796005,170584.62434038965,153516.6667,55398
49564,4140,5.9,3.65,39988.20754716981,144757.8618414763,148062.8333,29527
48983,5195,4.9,3.65,36241.319444444445,124949.4686247548,111641.6667,27203
57756,2413,3.9,3.65,67097.55476311767,304836.9743331514,343403.75,98031
33084,4428,5.1,4.17,66513.41948310139,228702.94215851364,242708.3333,77583
41099,2515,4.7,3.85,105160.89860352156,339025.61658736435,325691.6667,48178
37768,8272,5.7,3.85,53153.93518518518,161644.3574537597,166250.0,24522
44880,5339,6.6,3.85,47722.70596115205,299895.9072179597,406176.6667,90606
45588,210,5.1,3.85,109241.6636787379,413216.6048569027,433937.1667,95747
29046,1790,5.9,4.17,70113.63636363638,229310.69998299933,236004.5455,33428
8026,2584,10.9,3.66,48908.80056777856,173259.53251219925,155655.9167,2904
27270,205,4.9,4.17,66318.07118953452,283032.96424226946,301078.3333,22191
18557,269,8.1,3.98,65568.45965770171,161762.51964753072,134333.3333,27858
44968,2216,6.6,3.85,84127.08438605357,471086.3797458908,510767.0,91387
42744,9410,6.7,3.85,41523.60515021459,109615.28524283468,102962.5,65793
25426,8135,4.6,4.17,61908.014571949,213713.88077383066,217856.9167,3077
57520,2064,6.6,3.65,75274.37056165269,316696.3680401964,340434.5833,95973
54475,3819,3.7,3.65,48345.71832979476,157164.36857930172,153675.0,68801
4667,2652,6.4,4.45,52179.94231195917,124670.0926399809,104595.8333,50401
38302,4295,5.7,3.85,59561.08829568789,247503.49650831372,285959.75,28787
36561,6703,4.9,3.85,130535.94351732993,315348.18341429945,278345.8333,13104
11172,4482,7.9,3.66,111593.32688588007,401604.7238161646,382006.0417,33556
25656,8513,7.2,4.17,85344.8275862069,250606.6527745868,240641.6667,6479
56929,233,4.7,3.65,103138.71282301316,513470.3507921993,577645.375,92101
13424,2518,7.5,3.66,126769.28972917733,351519.05271443137,327879.0833,60565
8935,4165,7.9,3.66,68933.05439330544,232466.04688875336,237162.4583,12553
12661,6252,7.4,3.66,55434.782608695656,221574.49093117364,255716.25,49090
870,7225,7.1,4.45,102414.86908153575,378286.8983094274,397979.1667,10965
26460,7764,7.3,4.17,50833.33333333334,142370.84872925543,117695.8333,12953
52728,7888,3.9,3.65,70897.10884353741,222112.73691102173,213535.4167,49333
20627,8988,6.9,3.98,56176.470588235294,149013.82341117042,134833.3333,43028
23483,494,5.0,3.98,62638.77028181043,218879.56243687417,223240.25,78748
39293,2642,5.1,3.85,53421.387651177596,222225.46113672582,260258.3333,33334
48593,8629,3.9,3.65,70701.21951219512,313310.5045663073,324287.0833,22942
40171,1028,4.8,3.85,36991.45047169811,115527.85574795883,106691.625,39401
26285,7036,5.4,4.17,49046.41544117647,218227.29437475768,280890.375,11726
23319,26,6.1,3.98,104517.49184702047,260132.69665040149,229337.0417,77584
27294,566,5.4,4.17,73873.74860956619,279246.618249362,274983.3333,22407
57500,4992,5.4,3.65,46350.6711409396,212343.44565111416,247206.1667,95841
43915,3594,3.9,3.85,63327.20588235294,202100.75226124167,212344.1667,78602
5321,8184,11.5,4.45,39346.386273528784,123115.49342094346,113329.1667,60915
14213,804,5.7,3.66,133926.18198037468,367461.84750833036,352033.5417,75034
11283,6857,8.1,3.66,100949.3670886076,309141.5911409812,304868.3333,34211
