,SizeRank,unemployment_rate,MORTGAGE30US,Avg Income,Prediction,Actual
49099,6372,4.3,3.65,63231.46944083225,271649.40444081696,269174.6667
20990,2948,8.5,3.98,54602.272727272735,146614.92044632556,128176.8333
28806,6722,5.3,4.17,38025.39404553415,118088.45014924549,121805.5
45200,477,4.5,3.85,89842.03598069328,708216.1125266033,845375.1667
37911,3105,6.7,3.85,50807.086614173226,215648.1859869304,178608.3333
33879,783,6.2,4.17,52106.66666666666,193133.28767467488,198762.5
28526,7989,6.6,4.17,48231.90789473683,182561.58765440588,209183.3333
32509,9487,6.0,4.17,39237.66816143498,116255.83645017182,112254.125
20552,1483,7.0,3.98,66377.57667169433,226038.50441218985,153951.625
57162,1689,10.4,3.65,31849.21962095876,156138.9859918203,154119.4167
1261,6453,7.1,4.45,85539.14539718957,361306.6008069218,325872.9167
9353,9362,5.6,3.66,53458.21325648415,214659.12978476068,204116.6667
18076,2739,4.7,3.98,54337.094499294784,199059.70432089738,197732.7083
39202,5193,5.1,3.85,70987.7760252366,343908.39213452965,375066.6667
36143,7821,4.6,3.85,53526.645768025075,233120.93150098398,245566.5
22490,3461,10.5,3.98,38336.2676056338,140612.60549369047,134562.5
35357,7949,6.1,3.85,71146.95340501794,353603.6936312849,393262.5
47147,2153,5.2,3.65,54120.182555780935,437315.6315695379,549449.7083
32220,8799,4.1,4.17,85597.82608695653,276592.3605730018,257610.6667
3659,6129,6.9,4.45,65787.72396416574,237857.3722084293,226516.6667
27010,3441,4.9,4.17,60407.659048795555,294395.1398101528,315570.6667
27676,10073,6.0,4.17,41384.18079096045,165657.6210373247,163720.8333
32414,2567,7.5,4.17,49705.3872053872,195620.1082919893,181487.5
38285,9092,5.4,3.85,50545.30201342282,254486.91001026396,278079.1667
10549,2833,6.6,3.66,93069.30693069307,426685.3933695997,327556.25
29948,9063,9.8,4.17,38661.71003717472,114060.08839987082,99000.0
21233,6888,7.4,3.98,62273.36122733612,199864.1027197852,176425.0
9591,3132,7.4,3.66,51493.55057705363,183151.91948026244,184287.4167
19934,4214,4.6,3.98,55483.7364470392,177275.78604141474,149157.8333
49850,4110,6.6,3.65,34458.94090560245,123466.19267532707,107902.0833
55699,3546,3.4,3.65,60058.92255892256,239126.10161253714,219514.1667
14739,2424,9.4,3.66,28525.434642627173,108792.99052341993,107349.4167
35502,9417,3.1,3.85,50454.545454545456,166411.3262262769,167974.9583
25619,9118,7.3,4.17,53640.10989010988,160103.3535140504,157004.1667
40062,8446,6.4,3.85,63543.788187372724,219822.40588534359,207370.8333
50695,6390,5.0,3.65,45775.729646697386,219289.00829464672,247985.375
14781,5076,9.4,3.66,108946.07843137256,624483.0145543998,362450.0
32299,4205,3.7,4.17,53337.639965546936,198998.42820633625,197179.1667
20271,4007,6.3,3.98,35054.617676266134,111477.19647592944,105137.5
19352,9871,6.5,3.98,58988.09523809524,313038.2772488848,235037.0833
20882,3271,7.3,3.98,40907.49824807288,103416.4061336123,84304.16667
28699,9025,8.4,4.17,70396.60056657223,273953.5880753294,253865.4167
53180,6317,5.0,3.65,49018.32460732984,157209.04982723648,147502.0
54712,4351,3.5,3.65,64618.02154750245,236704.0207682126,169766.6667
35682,4789,5.9,3.85,49672.16582064298,161123.61375476434,150608.3333
7352,7878,9.4,4.45,97037.69262807164,1929469.8640894,2699375.0
46392,10231,3.8,3.65,46830.98591549296,150295.59413510544,128958.3333
22815,3007,7.7,3.98,43013.392857142855,136987.15587098798,133183.3333
5598,8841,7.3,4.45,46038.7323943662,148891.1046929287,112883.3333
10785,619,7.0,3.66,58058.915770609325,173131.12824302324,146658.3333
44659,9687,5.9,3.85,79149.377593361,381453.0297454072,392829.1667
22660,5104,5.9,3.98,47656.25,152289.5388449293,154945.8333
34347,2105,8.2,4.17,43159.203980099504,272659.38945186546,311612.5
25114,476,12.0,3.98,50049.48045522018,176072.60313786266,166562.5
41237,3323,5.7,3.85,44329.407294832825,114399.94478249809,76642.79167
33784,7468,6.0,4.17,46686.351706036745,170852.86305642087,170029.1667
30015,7458,5.2,4.17,74479.94056463595,287253.5169262923,255016.6667
22632,850,6.3,3.98,52307.06961683756,190046.69378887353,198581.0
53251,4343,3.6,3.65,56803.79746835442,221563.95015657126,215333.3333
7391,119,16.5,4.45,43220.782620075915,174905.96601659944,152070.8333
18772,10010,6.6,3.98,42265.625,363752.1237786028,376666.6667
17091,3469,5.9,3.98,88344.40753045405,492906.2890020915,510040.8333
4789,2995,7.2,4.45,36673.02798982188,98183.19171496545,94345.83333
54511,5994,5.9,3.65,50334.64566929133,262532.5607970972,355831.8182
32589,2047,4.4,4.17,50092.46805648958,167355.25985964015,160572.3333
35777,6234,4.7,3.85,96551.0033444816,616718.2649796228,645516.5833
40846,8099,4.1,3.85,52359.69387755101,138713.1997535209,128462.9167
50702,2397,4.6,3.65,46323.011963406054,198431.93835498087,239254.3636
11407,7965,6.9,3.66,40632.183908045976,136831.85746364348,134045.8333
14116,5344,4.8,3.66,52734.79188900747,154004.8589824846,135192.9167
41947,3572,5.0,3.85,64523.988005997,287036.23342700256,255787.0833
6167,1821,7.6,4.45,59737.409804359144,230832.45536630324,246112.4583
10462,375,8.4,3.66,44962.6168224299,146843.37184087007,145525.0
11282,1417,8.1,3.66,54771.718452758396,177765.2757270811,156174.9167
14577,8091,6.0,3.66,76270.7468879668,332549.7123163731,343821.25
126,6601,7.8,4.45,61822.033898305075,259074.3560569583,278783.25
35024,2508,6.6,4.17,62329.467939972725,299564.0076192694,304370.8333
19424,2946,7.5,3.98,42055.99144079886,130270.53257046842,121829.1667
33426,7796,5.7,4.17,65670.28985507246,271535.2036372073,271687.5
54665,6559,5.5,3.65,48573.369565217385,159881.32815406652,151340.0
55978,3400,2.8,3.65,81467.11012564671,396127.5815047821,380280.1667
28234,387,5.3,4.17,75089.24821503571,269592.1757367376,235296.0417
41116,2060,6.9,3.85,43519.02173913043,92174.2934157677,66004.16667
47385,9164,4.4,3.65,68114.40677966103,326583.78002624825,348207.5
19720,6072,6.7,3.98,40772.05882352941,195926.2098868712,247359.1667
44988,8221,6.7,3.85,73238.03191489361,406574.798468517,421829.0417
3225,7313,10.9,4.45,61672.679771087336,169222.3326780698,150925.0
5561,172,5.7,4.45,59971.03908261175,212961.17818512567,209436.6667
14197,2839,5.1,3.66,44388.798037612425,134057.26745237372,124504.1667
16669,2782,9.7,3.98,51393.33333333334,222168.17996927435,244808.25
48980,996,4.9,3.65,43861.33846894559,144624.36801252226,132320.8333
3327,2959,11.3,4.45,29530.591532074253,101718.75190509867,87483.33333
1721,5936,8.9,4.45,58994.83485116216,237538.9227340934,238245.8333
13256,1165,8.4,3.66,47821.10091743119,142255.56842206203,132234.5833
20938,260,6.2,3.98,52168.652271035,163978.6766800531,140282.875
17064,4719,7.7,3.98,42071.35105805752,299699.6394194069,378937.4583
10671,4110,12.0,3.66,33245.716510903425,61534.796166480104,48625.0
50129,9677,5.3,3.65,37785.38812785388,118655.85479427243,126889.5417
5932,4194,4.4,4.45,33876.292353362674,105525.26878649206,101270.8333
24338,2107,9.8,3.98,39172.49126310535,264217.5711259977,277750.75
30585,2149,5.7,4.17,44669.842312746376,146799.82695095878,145483.3333
9717,10153,5.8,3.66,60445.20547945205,385179.99431460013,280241.0
35491,10542,4.3,3.85,42892.1568627451,157792.97364137965,141345.8333
6446,5228,6.5,4.45,45332.77008612231,128705.3462884673,118778.625
36651,8227,5.3,3.85,62071.42857142857,207921.69983668462,176942.8571
11388,8011,5.0,3.66,73519.36218678816,258286.51191833476,201691.5417
34449,1400,6.6,4.17,34260.63973976688,290821.5032308784,337649.5833
44190,1289,3.8,3.85,38177.436164669096,178453.0246257976,179520.8333
11883,2500,7.9,3.66,87190.37508846426,337793.7959129996,297047.375
39963,1327,8.0,3.85,49730.215827338136,173034.04291673744,161831.25
26467,6406,5.6,4.17,67477.11670480549,230016.1725863628,185104.1667
28005,6195,6.4,4.17,42331.17816091954,162067.94892450038,149870.8333
45918,6046,4.7,3.85,72307.4412532637,419182.53353316383,369712.5
46138,5531,4.1,3.65,69784.60793804452,327870.24273130216,340791.6667
23377,4401,5.8,3.98,37640.328151986185,133539.11991573486,124608.3333
32214,879,7.3,4.17,47637.28323699422,163168.57064599355,172612.5
779,2989,10.4,4.45,66228.712337212,424441.1036529137,502975.0
31935,3628,7.1,4.17,40295.4808806489,121006.62126033791,113645.7917
29488,2713,7.1,4.17,46466.327329678934,147581.80154653464,149756.25
25862,1144,6.1,4.17,60019.743336623884,340954.4168677202,354595.8333
39673,8680,5.8,3.85,52092.88990825688,148178.5031662611,118520.8333
47395,8641,4.4,3.65,61753.73134328357,1080779.067809198,1483291.667
11905,5207,14.4,3.66,43522.267206477736,142757.14714701215,143154.1667
5422,7989,8.0,4.45,52335.94459582198,157596.05016839027,135120.8333
29518,3787,7.7,4.17,30324.276950043823,75803.52746082208,63293.5
31949,428,5.8,4.17,74400.74573863638,265701.09728762717,199883.3333
17728,5368,7.1,3.98,27987.421383647797,56281.70038093997,51687.5
35402,8951,6.3,3.85,71027.77777777777,310282.90887579205,320631.25
36065,9384,8.8,3.85,56468.023255813954,205768.16599992733,208012.5
37319,433,5.3,3.85,52211.53846153847,202590.20133484807,208325.0
7867,8486,5.4,3.66,91125.76064908724,430891.5071071226,410366.6667
46324,2085,5.5,3.65,30777.256129368805,115047.26720513985,131995.6667
30472,2503,6.5,4.17,26726.42762284197,65303.66914337942,41587.04167
14610,4170,6.6,3.66,44535.519125683066,139822.4279542801,138843.75
50362,4176,4.3,3.65,62118.57018308631,312973.21610185516,308899.1667
26124,6719,6.1,4.17,69940.47619047617,331999.90679544775,335815.4444
33375,115,4.3,4.17,88696.10935856993,417437.0548608133,403847.6667
11856,5770,7.3,3.66,61339.184597961495,228769.56325399366,222005.125
33484,7268,6.8,4.17,46469.46564885496,172281.66690563774,185325.0
14014,9722,6.6,3.66,46174.56896551724,159946.9787376307,144215.625
24940,8333,9.7,3.98,58206.37119113573,381207.26348461804,433975.0
40830,7211,3.8,3.85,53313.03724928367,144771.45745273042,134257.0417
16118,560,7.4,3.98,47868.48072562359,191294.85855466966,172875.0
20923,3024,8.3,3.98,69079.83761840325,237973.83800664617,186279.1667
25823,8496,5.4,4.17,109847.78597785976,705559.3647356004,596850.0
14549,3381,5.6,3.66,67417.16227697536,209854.3718988144,192107.2917
1335,4485,7.9,4.45,70231.3933272622,264741.8973853997,250518.25
46841,9483,4.5,3.65,69336.73469387754,289134.9439489733,277931.8182
12738,9021,3.9,3.66,69859.81308411215,264628.04158112523,252118.1818
8492,4057,10.6,3.66,58156.49867374005,231323.43540134642,248587.75
26580,8968,6.1,4.17,44701.086956521736,137815.6108120874,138295.8333
27772,6777,5.4,4.17,48566.61045531197,178894.13557356768,191216.5833
51412,6485,5.8,3.65,47408.53658536585,156591.1186427651,145662.5
40503,591,5.8,3.85,43196.347031963465,86365.10787941412,78283.33333
57182,5421,4.3,3.65,67111.77052423343,560284.9058590579,693394.5833
17739,3010,6.5,3.98,49104.234527687295,191017.02637695835,181350.0
37734,9012,4.2,3.85,64271.39037433155,255301.45377564247,238825.0
36802,8844,6.0,3.85,50580.49535603715,131252.908738242,128529.1667
17802,3229,4.4,3.98,57750.62656641604,309150.65133075573,329895.8333
51470,7754,5.5,3.65,46590.90909090909,154560.53582630734,154475.0
9292,2188,7.2,3.66,73105.68906326631,290106.81306990614,309762.0833
25665,3141,7.2,4.17,54823.96750169262,209998.53730408012,201824.875
51258,8057,6.9,3.65,48850.97493036211,167062.34048205262,170579.1667
4731,7911,9.3,4.45,45438.2183908046,154329.7010791957,152691.6667
19846,6224,7.0,3.98,97487.43718592962,596045.3150242026,612666.6667
34562,3456,7.5,4.17,81267.85714285714,444028.4923444094,477328.8333
55249,6183,4.0,3.65,71173.82271468145,270000.4623727205,255840.8333
31134,4918,8.2,4.17,52322.02447163514,203437.71948268643,192425.0
23781,5757,4.3,3.98,67184.23799582463,275793.81522215874,261950.0
43702,488,4.6,3.85,67549.81884057971,318921.7167223353,336164.75
16190,8620,7.0,3.98,56235.362997658085,318570.994687744,307362.5
46884,7071,4.6,3.65,67899.71949509117,262848.5871407528,230741.6667
12464,511,7.8,3.66,44638.11420982736,110944.49906040015,101089.5833
54042,9474,8.6,3.65,46360.75949367089,94536.95513100269,62983.33333
26631,5760,5.4,4.17,94190.31311154598,345469.6050719976,314633.3333
15067,743,7.3,3.66,52850.23446658852,182365.88914683793,173304.1667
9301,5661,7.7,3.66,64703.791469194315,228619.54889927656,213287.0
50803,2596,5.3,3.65,43693.284936479125,177442.8723371093,166397.5
54802,10421,4.1,3.65,84431.81818181818,696555.2275564004,708075.0
12588,534,10.0,3.66,61667.726887192526,153885.90502083497,124804.1667
14961,4994,5.3,3.66,76456.12708018153,365157.00364531606,416247.9167
34271,1219,6.4,4.17,41784.42326651331,286455.9243441925,330312.5
1724,2135,4.8,4.45,83403.95480225988,399007.2076211235,377811.375
39456,2241,6.0,3.85,72751.1961722488,300560.8470038283,303725.0
5438,3927,9.3,4.45,50379.91026075178,146713.85699608174,142087.5
48792,1184,4.3,3.65,70974.9085206482,288306.9918786001,248368.25
4816,10544,11.0,4.45,51515.18612699625,378824.2614315989,398658.3333
18050,4074,7.1,3.98,65051.40898705255,260638.71155361988,247722.0833
2440,2206,9.3,4.45,39642.01400195377,172885.32413526552,179150.0
24523,2119,6.6,3.98,68760.34197462769,480583.71735856956,554649.9167
15642,513,6.4,3.66,62373.154981549815,361963.16004504013,453340.8333
28790,4590,5.5,4.17,49519.23076923077,161284.34299667858,157600.0
6205,985,8.0,4.45,43450.68653717348,144829.0642509642,150797.9167
7451,9729,14.0,4.45,53462.671905697454,306454.8510270001,336253.125
51283,10040,4.8,3.65,41984.73282442748,282770.9158282199,308675.0
978,2826,7.6,4.45,62936.367944397636,275172.38873553963,301740.5
38120,1236,7.3,3.85,49130.06274957216,192548.68428785616,189139.5833
34322,9527,8.0,4.17,60598.859315589354,202335.82534286843,176722.0417
30306,4500,8.0,4.17,45600.85836909872,145410.53815198122,126416.6667
57018,6346,6.1,3.65,44757.142857142855,243191.82424403017,321484.1667
50902,4028,5.8,3.65,47724.86772486773,168011.39005251392,167970.8333
49813,1549,6.6,3.65,45106.16261004661,175583.7339121225,175308.25
1232,1624,7.1,4.45,41909.15991902834,115914.22990564634,95183.33333
9415,5461,7.2,3.66,46902.412280701756,179750.53016776277,197648.75
17303,2375,9.9,3.98,52081.88757807078,129751.2129492578,97525.0
20941,6289,5.0,3.98,49769.37269372693,119459.19622234753,88554.16667
28517,9144,6.9,4.17,47770.97902097902,171975.98317391108,164545.8333
34552,2054,4.2,4.17,80748.629795715,584139.946801554,673587.1667
31062,5534,6.9,4.17,45252.14592274678,128166.44037909566,113400.0
32388,4445,5.7,4.17,44064.12478336222,150489.02620647036,154387.5
52284,3428,4.5,3.65,32895.68345323741,94000.6768698857,67446.54167
43137,868,3.5,3.85,40220.26431718062,158748.86672934625,156385.2083
64,3852,5.9,4.45,65922.42919112019,273582.7733157251,300641.6667
13516,7958,6.0,3.66,76371.9512195122,227727.13955035462,194738.5417
50655,6890,4.3,3.65,94223.48484848485,466354.6907783998,378662.5
20725,8642,9.5,3.98,44777.39726027397,129926.65980587085,120987.5
27842,8851,6.5,4.17,51577.66990291264,255576.49277141228,302045.8333
17393,5193,7.9,3.98,59551.536174430126,208442.57018732355,164408.3333
20384,1028,7.9,3.98,31891.69139465875,111103.64385535511,102762.4583
28649,8253,7.4,4.17,41870.17994858612,161623.37354725256,166622.9167
3721,7694,7.2,4.45,68411.50623339464,208520.640352701,186539.4167
44898,6821,6.6,3.85,51365.9793814433,324738.20074691554,432991.6667
40300,10436,8.6,3.85,35961.53846153846,80513.3515859798,67754.16667
17114,4723,6.6,3.98,83023.94170714781,428701.05299703224,454666.6667
12064,8062,7.4,3.66,51492.172211350284,143157.050565299,143345.8333
52331,8157,3.5,3.65,52728.87323943661,136484.27931713796,125404.1667
38345,9057,7.7,3.85,38690.47619047618,179924.12557226696,210658.3333
45177,1915,6.7,3.85,47514.48952296032,250788.07001664236,277920.75
11079,4549,8.0,3.66,43706.89655172414,100522.28456080017,74712.5
47232,54,5.3,3.65,65805.4822632659,434419.0782702022,454541.6667
47611,9171,4.9,3.65,86687.93503480278,452279.3958596024,451005.5417
2068,3999,11.4,4.45,44307.44033692092,155806.42254079028,167954.1667
5079,2093,8.8,4.45,88744.33819828887,485723.71057755355,467054.1667
29977,2701,5.6,4.17,48169.23615977576,151361.7696536583,152395.75
25923,8014,5.0,4.17,97710.28037383176,698066.5906512856,770868.1818
52966,6077,4.9,3.65,71688.03418803419,292263.5473114832,257528.3333
35756,4796,5.4,3.85,107787.95811518324,715945.3692485995,739600.0
30856,5197,5.4,4.17,67228.15985130111,252088.57276845374,242229.1667
1938,7817,9.4,4.45,31430.246602429837,115787.83085977002,114912.5
16387,6607,5.3,3.98,60752.858958068624,256571.50182086986,254628.5833
56719,3891,5.3,3.65,60941.579634464746,420918.62298446806,491057.2083
27760,1469,4.6,4.17,78739.04881101378,362655.21611634,368772.375
56704,3821,5.3,3.65,115937.5,2068573.810174983,2118708.333
40095,9552,7.4,3.85,62928.08219178082,205328.55395362453,176158.3333
1031,6376,7.6,4.45,57496.186910704375,272408.85421946587,300275.4583
35214,6287,4.4,3.85,43457.60233918129,145524.05179805108,138537.5
47479,9761,4.3,3.65,66526.84563758389,226317.86363899254,212812.0
31511,4504,7.5,4.17,99236.42533936653,625366.6931638379,592904.125
51613,2035,4.4,3.65,46977.033757609286,147170.66411449618,142875.0
23866,2793,8.1,3.98,53409.09090909091,191640.55597866018,182811.25
48707,320,4.0,3.65,54964.850615114236,253397.4066406414,236034.2917
27297,4074,5.4,4.17,66141.50943396226,263470.802429973,259361.6667
4032,287,10.9,4.45,39342.78456117348,108453.47541044142,98500.0
5058,1378,8.8,4.45,95809.22816424436,597401.8119436032,584720.4167
4402,3296,7.5,4.45,43911.89088554314,122425.64011712988,98333.33333
16060,7557,9.1,3.66,49898.580121703846,175775.87611122223,181841.6667
9610,1536,6.1,3.66,64846.3687150838,244781.77556760743,236462.6667
21101,2223,7.1,3.98,37271.68949771689,94693.21759203632,74479.16667
31787,364,7.5,4.17,42684.96941450627,218053.29360461043,250662.5
27858,1586,8.1,4.17,45184.178743961354,156770.20367455512,148004.1667
5391,4484,9.4,4.45,42872.402408234615,107443.7529164617,84345.83333
30779,5584,9.3,4.17,42784.8575712144,123849.90372446748,117276.2083
28334,2300,7.2,4.17,58093.6266215454,193484.71510823673,163695.8333
55409,4535,7.5,3.65,49121.951219512186,240000.03710643292,266805.4583
32962,1489,5.0,4.17,56125.387682764725,162623.24564464198,152211.875
23151,3404,6.0,3.98,72793.60667129951,287993.6977705265,261525.375
45307,3355,4.7,3.85,72734.02674591381,587368.8065047588,744241.625
27765,462,4.9,4.17,99375.5676657584,417599.148945203,389547.9167
40299,4563,3.5,3.85,60180.99547511312,231041.7296641007,225946.0833
44161,722,3.8,3.85,72146.96223316914,369504.67699745635,361647.5
18898,1131,10.1,3.98,53575.307748008694,217280.55835065283,213541.2083
3553,5786,7.5,4.45,59759.37721160652,267470.03446289024,293995.8333
24185,4749,9.8,3.98,29474.63768115942,249669.2763367186,285895.7083
15047,390,7.3,3.66,45066.21102093122,144439.1613542151,148887.5
